order_id,item_id,product_id,quantity,list_price_x,discount,source_x,extraction_date_x,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source_y,extraction_date_y,is_late,days_late,delivery_status,product_name,brand_id,category_id,model_year,list_price_y,source,extraction_date,exchange_rate,local_price_egp,brand_name,source_brand,extraction_date_brand,first_name,last_name,phone,email,street,city,state,zip_code,source_customer,extraction_date_customer,locality,store_name,phone_store,email_store,street_store,city_store,state_store,zip_code_store,source_store,extraction_date_store,category_name,source_category,extraction_date_category,first_name_staff,last_name_staff,email_staff,phone_staff,active,store_id_staff,manager_id,source_staff,extraction_date_staff,quantity_stock,source_stock,extraction_date_stock
1320,1,104,1,481.99,0.1,postgres db,2025-04-18 21:40:55,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early,Sun Bicycles Streamway - 2017,7,2,2017,481.99,data lake,2025-04-18 21:40:55,51.1269,24642.654531,Sun Bicycles,data lake,2025-04-18 21:40:55,Jessika,Bray,0,jessika.bray@yahoo.com,37 East Greystone St. ,San Pablo,CA,94806,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Comfort Bicycles,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,25.0,data lake,2025-04-18 21:40:55
1320,2,93,1,209.99,0.05,postgres db,2025-04-18 21:40:55,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early,Haro Shredder 20 Girls - 2017,2,1,2017,209.99,data lake,2025-04-18 21:40:55,51.1269,10736.137731,Haro,data lake,2025-04-18 21:40:55,Jessika,Bray,0,jessika.bray@yahoo.com,37 East Greystone St. ,San Pablo,CA,94806,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,22.0,data lake,2025-04-18 21:40:55
1320,3,99,2,299.99,0.2,postgres db,2025-04-18 21:40:55,244,4,2017-12-28,2017-12-30,2017-12-29,1,3,postgres db,2025-04-18 21:40:55,False,0.0,Early,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,1,2017,299.99,data lake,2025-04-18 21:40:55,51.1269,15337.558731,Electra,data lake,2025-04-18 21:40:55,Jessika,Bray,0,jessika.bray@yahoo.com,37 East Greystone St. ,San Pablo,CA,94806,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,28.0,data lake,2025-04-18 21:40:55
1321,1,34,1,469.99,0.1,postgres db,2025-04-18 21:40:55,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Trek Session DH 27.5 Carbon Frameset - 2017,9,6,2017,469.99,data lake,2025-04-18 21:40:55,51.1269,24029.131731,Trek,data lake,2025-04-18 21:40:55,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane ,Fresno,CA,93706,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,2.0,data lake,2025-04-18 21:40:55
1321,2,107,1,416.99,0.1,postgres db,2025-04-18 21:40:55,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,data lake,2025-04-18 21:40:55,51.1269,21319.406031,Sun Bicycles,data lake,2025-04-18 21:40:55,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane ,Fresno,CA,93706,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Comfort Bicycles,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1321,3,11,2,1680.99,0.1,postgres db,2025-04-18 21:40:55,217,4,2017-12-30,2017-12-31,2017-12-31,1,3,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Surly Straggler 650b - 2016,8,4,2016,1680.99,data lake,2025-04-18 21:40:55,51.1269,85943.807631,Surly,data lake,2025-04-18 21:40:55,Carline,Collier,(559) 810-6070,carline.collier@msn.com,28 Trenton Lane ,Fresno,CA,93706,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Cyclocross Bicycles,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,8.0,data lake,2025-04-18 21:40:55
1322,1,28,2,2499.99,0.05,postgres db,2025-04-18 21:40:55,39,4,2017-12-31,,,2,7,postgres db,2025-04-18 21:40:55,False,,Late,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,data lake,2025-04-18 21:40:55,51.1269,127816.738731,Surly,data lake,2025-04-18 21:40:55,Janetta,Aguirre,(717) 670-2634,janetta.aguirre@aol.com,214 Second Court ,Lancaster,NY,14086,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,25.0,data lake,2025-04-18 21:40:55
1322,2,104,2,481.99,0.05,postgres db,2025-04-18 21:40:55,39,4,2017-12-31,,,2,7,postgres db,2025-04-18 21:40:55,False,,Late,Sun Bicycles Streamway - 2017,7,2,2017,481.99,data lake,2025-04-18 21:40:55,51.1269,24642.654531,Sun Bicycles,data lake,2025-04-18 21:40:55,Janetta,Aguirre,(717) 670-2634,janetta.aguirre@aol.com,214 Second Court ,Lancaster,NY,14086,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Comfort Bicycles,data lake,2025-04-18 21:40:55,Venita,Daniel,venita.daniel@bikes.shop,0,1,2.0,5.0,data lake,2025-04-18 21:40:55,26.0,data lake,2025-04-18 21:40:55
1323,1,27,2,999.99,0.07,postgres db,2025-04-18 21:40:55,273,4,2017-12-31,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Surly Big Dummy Frameset - 2017,8,6,2017,999.99,data lake,2025-04-18 21:40:55,51.1269,51126.388731,Surly,data lake,2025-04-18 21:40:55,Queenie,Vance,0,queenie.vance@gmail.com,172 Arcadia Ave. ,Ozone Park,NY,11417,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,10.0,data lake,2025-04-18 21:40:55
1323,2,20,1,599.99,0.05,postgres db,2025-04-18 21:40:55,273,4,2017-12-31,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Electra Townie Original 7D EQ - Women's - 2016,1,3,2016,599.99,data lake,2025-04-18 21:40:55,51.1269,30675.628731,Electra,data lake,2025-04-18 21:40:55,Queenie,Vance,0,queenie.vance@gmail.com,172 Arcadia Ave. ,Ozone Park,NY,11417,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1323,3,70,1,659.99,0.05,postgres db,2025-04-18 21:40:55,273,4,2017-12-31,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Electra Amsterdam Original 3i - 2015/2017,1,3,2017,659.99,data lake,2025-04-18 21:40:55,51.1269,33743.242731,Electra,data lake,2025-04-18 21:40:55,Queenie,Vance,0,queenie.vance@gmail.com,172 Arcadia Ave. ,Ozone Park,NY,11417,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,6.0,data lake,2025-04-18 21:40:55
1324,1,66,1,250.99,0.1,postgres db,2025-04-18 21:40:55,862,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Sun Bicycles Revolutions 24 - 2017,7,3,2017,250.99,data lake,2025-04-18 21:40:55,51.1269,12832.340631,Sun Bicycles,data lake,2025-04-18 21:40:55,Mellie,Puckett,0,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,11365,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,22.0,data lake,2025-04-18 21:40:55
1324,2,120,2,2499.99,0.2,postgres db,2025-04-18 21:40:55,862,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Trek Fuel EX 7 29 - 2018,9,6,2018,2499.99,data lake,2025-04-18 21:40:55,51.1269,127816.738731,Trek,data lake,2025-04-18 21:40:55,Mellie,Puckett,0,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,11365,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,16.0,data lake,2025-04-18 21:40:55
1324,3,235,1,899.99,0.1,postgres db,2025-04-18 21:40:55,862,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Electra Koa 3i Ladies' - 2018,1,3,2018,899.99,data lake,2025-04-18 21:40:55,51.1269,46013.698731,Electra,data lake,2025-04-18 21:40:55,Mellie,Puckett,0,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,11365,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,4.0,data lake,2025-04-18 21:40:55
1324,4,3,1,999.99,0.2,postgres db,2025-04-18 21:40:55,862,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Surly Wednesday Frameset - 2016,8,6,2016,999.99,data lake,2025-04-18 21:40:55,51.1269,51126.388731,Surly,data lake,2025-04-18 21:40:55,Mellie,Puckett,0,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,11365,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,28.0,data lake,2025-04-18 21:40:55
1325,1,139,1,2999.99,0.05,postgres db,2025-04-18 21:40:55,68,4,,,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Trek Remedy 7 27.5 - 2018,9,6,2018,2999.99,data lake,2025-04-18 21:40:55,51.1269,153380.18873099997,Trek,data lake,2025-04-18 21:40:55,Jayne,Kirkland,0,jayne.kirkland@hotmail.com,7800 Second Lane ,Rowlett,TX,75088,data lake,2025-04-18 21:40:55,local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,21.0,data lake,2025-04-18 21:40:55
1325,2,257,1,899.99,0.05,postgres db,2025-04-18 21:40:55,68,4,,,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Electra Amsterdam Fashion 3i Ladies' - 2017/2018,1,3,2018,899.99,data lake,2025-04-18 21:40:55,51.1269,46013.698731,Electra,data lake,2025-04-18 21:40:55,Jayne,Kirkland,0,jayne.kirkland@hotmail.com,7800 Second Lane ,Rowlett,TX,75088,data lake,2025-04-18 21:40:55,local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,25.0,data lake,2025-04-18 21:40:55
1325,3,209,1,2999.99,0.1,postgres db,2025-04-18 21:40:55,68,4,,,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Trek Crockett 7 Disc - 2018,9,4,2018,2999.99,data lake,2025-04-18 21:40:55,51.1269,153380.18873099997,Trek,data lake,2025-04-18 21:40:55,Jayne,Kirkland,0,jayne.kirkland@hotmail.com,7800 Second Lane ,Rowlett,TX,75088,data lake,2025-04-18 21:40:55,local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Cyclocross Bicycles,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,1.0,data lake,2025-04-18 21:40:55
1325,4,28,1,2499.99,0.07,postgres db,2025-04-18 21:40:55,68,4,,,,3,8,postgres db,2025-04-18 21:40:55,False,,Late,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,data lake,2025-04-18 21:40:55,51.1269,127816.738731,Surly,data lake,2025-04-18 21:40:55,Jayne,Kirkland,0,jayne.kirkland@hotmail.com,7800 Second Lane ,Rowlett,TX,75088,data lake,2025-04-18 21:40:55,local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Kali,Vargas,kali.vargas@bikes.shop,(972) 530-5555,1,3.0,1.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1326,1,190,2,2799.99,0.07,postgres db,2025-04-18 21:40:55,567,4,,,,3,9,postgres db,2025-04-18 21:40:55,False,,Late,Trek Dual Sport+ - 2018,9,5,2018,2799.99,data lake,2025-04-18 21:40:55,51.1269,143154.808731,Trek,data lake,2025-04-18 21:40:55,Sheila,Travis,0,sheila.travis@yahoo.com,9285 Front St. ,Longview,TX,75604,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Electric Bikes,data lake,2025-04-18 21:40:55,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3.0,7.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1326,2,269,2,199.99,0.07,postgres db,2025-04-18 21:40:55,567,4,,,,3,9,postgres db,2025-04-18 21:40:55,False,,Late,Trek Precaliber 12 Boy's - 2018,9,1,2018,199.99,data lake,2025-04-18 21:40:55,51.1269,10224.868731,Trek,data lake,2025-04-18 21:40:55,Sheila,Travis,0,sheila.travis@yahoo.com,9285 Front St. ,Longview,TX,75604,data lake,2025-04-18 21:40:55,not_local,Rowlett Bikes,(972) 530-5555,rowlett@bikes.shop,8000 Fairway Avenue,Rowlett,TX,75088.0,data lake,2025-04-18 21:40:55,Children Bicycles,data lake,2025-04-18 21:40:55,Layla,Terrell,layla.terrell@bikes.shop,(972) 530-5556,1,3.0,7.0,data lake,2025-04-18 21:40:55,26.0,data lake,2025-04-18 21:40:55
1327,1,151,2,1549.99,0.07,postgres db,2025-04-18 21:40:55,1026,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Trek Domane ALR 4 Disc Women's - 2018,9,7,2018,1549.99,data lake,2025-04-18 21:40:55,51.1269,79246.183731,Trek,data lake,2025-04-18 21:40:55,Jenine,Dawson,0,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,13760,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Road Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,2.0,data lake,2025-04-18 21:40:55
1327,2,235,2,899.99,0.1,postgres db,2025-04-18 21:40:55,1026,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Electra Koa 3i Ladies' - 2018,1,3,2018,899.99,data lake,2025-04-18 21:40:55,51.1269,46013.698731,Electra,data lake,2025-04-18 21:40:55,Jenine,Dawson,0,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,13760,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,4.0,data lake,2025-04-18 21:40:55
1327,3,48,2,1499.99,0.1,postgres db,2025-04-18 21:40:55,1026,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Trek Emonda S 4 - 2017,9,7,2017,1499.99,data lake,2025-04-18 21:40:55,51.1269,76689.838731,Trek,data lake,2025-04-18 21:40:55,Jenine,Dawson,0,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,13760,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Road Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1327,4,180,1,919.99,0.2,postgres db,2025-04-18 21:40:55,1026,4,,,,2,6,postgres db,2025-04-18 21:40:55,False,,Late,Trek Domane AL 3 Women's - 2018,9,7,2018,919.99,data lake,2025-04-18 21:40:55,51.1269,47036.236731,Trek,data lake,2025-04-18 21:40:55,Jenine,Dawson,0,jenine.dawson@msn.com,17 Park Street ,Endicott,NY,13760,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Road Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,3.0,data lake,2025-04-18 21:40:55
1328,1,241,1,749.99,0.07,postgres db,2025-04-18 21:40:55,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Electra Townie Commute 8D - 2018,1,3,2018,749.99,data lake,2025-04-18 21:40:55,51.1269,38344.663731,Electra,data lake,2025-04-18 21:40:55,Cher,Alston,0,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,11793,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,24.0,data lake,2025-04-18 21:40:55
1328,2,129,2,919.99,0.1,postgres db,2025-04-18 21:40:55,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Trek X-Caliber 7 - 2018,9,6,2018,919.99,data lake,2025-04-18 21:40:55,51.1269,47036.236731,Trek,data lake,2025-04-18 21:40:55,Cher,Alston,0,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,11793,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Mountain Bikes,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,21.0,data lake,2025-04-18 21:40:55
1328,3,228,1,319.99,0.07,postgres db,2025-04-18 21:40:55,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Electra Cruiser 7D Tall - 2016/2018,1,3,2018,319.99,data lake,2025-04-18 21:40:55,51.1269,16360.096731,Electra,data lake,2025-04-18 21:40:55,Cher,Alston,0,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,11793,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,7.0,data lake,2025-04-18 21:40:55
1328,4,311,1,749.99,0.1,postgres db,2025-04-18 21:40:55,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Electra Townie Commute 8D - 2018,1,2,2018,749.99,data lake,2025-04-18 21:40:55,51.1269,38344.663731,Electra,data lake,2025-04-18 21:40:55,Cher,Alston,0,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,11793,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Comfort Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,27.0,data lake,2025-04-18 21:40:55
1328,5,247,1,599.99,0.1,postgres db,2025-04-18 21:40:55,1083,4,2018-01-02,2018-01-03,2018-01-03,2,6,postgres db,2025-04-18 21:40:55,False,0.0,On Time,Electra Townie Original 7D EQ - 2018,1,3,2018,599.99,data lake,2025-04-18 21:40:55,51.1269,30675.628731,Electra,data lake,2025-04-18 21:40:55,Cher,Alston,0,cher.alston@msn.com,38 Wild Horse Road ,Wantagh,NY,11793,data lake,2025-04-18 21:40:55,not_local,Baldwin Bikes,(516) 379-8888,baldwin@bikes.shop,4200 Chestnut Lane,Baldwin,NY,11432.0,data lake,2025-04-18 21:40:55,Cruisers Bicycles,data lake,2025-04-18 21:40:55,Marcelene,Boyer,0,(516) 379-4445,1,2.0,5.0,data lake,2025-04-18 21:40:55,16.0,data lake,2025-04-18 21:40:55
1329,1,143,1,1099.99,0.07,postgres db,2025-04-18 21:40:55,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late,Trek Domane ALR 3 - 2018,9,7,2018,1099.99,data lake,2025-04-18 21:40:55,51.1269,56239.078731,Trek,data lake,2025-04-18 21:40:55,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road ,Oxnard,CA,93035,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Road Bikes,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,19.0,data lake,2025-04-18 21:40:55
1329,2,107,1,416.99,0.05,postgres db,2025-04-18 21:40:55,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,data lake,2025-04-18 21:40:55,51.1269,21319.406031,Sun Bicycles,data lake,2025-04-18 21:40:55,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road ,Oxnard,CA,93035,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Comfort Bicycles,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,20.0,data lake,2025-04-18 21:40:55
1329,3,55,1,2699.99,0.07,postgres db,2025-04-18 21:40:55,443,4,2018-01-04,2018-01-05,2018-01-06,1,3,postgres db,2025-04-18 21:40:55,True,1.0,Late,Trek Domane S 6 - 2017,9,7,2017,2699.99,data lake,2025-04-18 21:40:55,51.1269,138042.118731,Trek,data lake,2025-04-18 21:40:55,Ayana,Keith,(805) 230-2101,ayana.keith@hotmail.com,182 Thorne Road ,Oxnard,CA,93035,data lake,2025-04-18 21:40:55,not_local,Santa Cruz Bikes,(831) 476-4321,0,3700 Portola Drive,Santa Cruz,CA,0.0,data lake,2025-04-18 21:40:55,Road Bikes,data lake,2025-04-18 21:40:55,Genna,Serrano,genna.serrano@bikes.shop,(831) 555-5556,1,1.0,2.0,data lake,2025-04-18 21:40:55,11.0,data lake,2025-04-18 21:40:55
