customer_id,first_name,last_name,phone,email,street,city,state,zip_code,source,category_id,category_name,product_id,product_name,brand_id,model_year,list_price,staff_id,active,store_id,manager_id,brand_name,store_name,quantity,order_id,item_id,discount,order_status,order_date,required_date,shipped_date
,,,,,,,,,postgres db,,,80.0,,,,761.99,,,,,,,1.0,1254.0,1,0.2,,,,
,,,,,,,,,postgres db,,,91.0,,,,349.99,,,,,,,1.0,1254.0,2,0.2,,,,
,,,,,,,,,postgres db,,,43.0,,,,5299.99,,,,,,,2.0,1255.0,1,0.2,,,,
,,,,,,,,,postgres db,,,53.0,,,,749.99,,,,,,,1.0,1255.0,2,0.05,,,,
,,,,,,,,,postgres db,,,14.0,,,,269.99,,,,,,,2.0,1255.0,3,0.2,,,,
,,,,,,,,,postgres db,,,26.0,,,,599.99,,,,,,,2.0,1255.0,4,0.05,,,,
,,,,,,,,,postgres db,,,82.0,,,,659.99,,,,,,,1.0,1255.0,5,0.05,,,,
,,,,,,,,,postgres db,,,44.0,,,,539.99,,,,,,,2.0,1256.0,1,0.2,,,,
,,,,,,,,,postgres db,,,100.0,,,,489.99,,,,,,,1.0,1256.0,2,0.1,,,,
,,,,,,,,,postgres db,,,30.0,,,,999.99,,,,,,,2.0,1257.0,1,0.05,,,,
,,,,,,,,,postgres db,,,61.0,,,,4999.99,,,,,,,1.0,1257.0,2,0.05,,,,
,,,,,,,,,postgres db,,,17.0,,,,429.0,,,,,,,2.0,1257.0,3,0.1,,,,
,,,,,,,,,postgres db,,,41.0,,,,1469.99,,,,,,,1.0,1257.0,4,0.05,,,,
,,,,,,,,,postgres db,,,4.0,,,,2899.99,,,,,,,1.0,1257.0,5,0.1,,,,
,,,,,,,,,postgres db,,,94.0,,,,249.99,,,,,,,2.0,1258.0,1,0.1,,,,
,,,,,,,,,postgres db,,,99.0,,,,299.99,,,,,,,2.0,1258.0,2,0.05,,,,
,,,,,,,,,postgres db,,,60.0,,,,1559.99,,,,,,,1.0,1259.0,1,0.1,,,,
,,,,,,,,,postgres db,,,19.0,,,,449.0,,,,,,,1.0,1259.0,2,0.2,,,,
,,,,,,,,,postgres db,,,8.0,,,,1799.99,,,,,,,1.0,1260.0,1,0.1,,,,
,,,,,,,,,postgres db,,,66.0,,,,250.99,,,,,,,1.0,1260.0,2,0.1,,,,
,,,,,,,,,postgres db,,,73.0,,,,749.99,,,,,,,1.0,1261.0,1,0.2,,,,
,,,,,,,,,postgres db,,,88.0,,,,189.99,,,,,,,2.0,1261.0,2,0.2,,,,
,,,,,,,,,postgres db,,,100.0,,,,489.99,,,,,,,1.0,1261.0,3,0.05,,,,
,,,,,,,,,postgres db,,,42.0,,,,2299.99,,,,,,,1.0,1261.0,4,0.1,,,,
,,,,,,,,,postgres db,,,37.0,,,,379.99,,,,,,,1.0,1262.0,1,0.07,,,,
,,,,,,,,,postgres db,,,52.0,,,,875.99,,,,,,,1.0,1262.0,2,0.05,,,,
,,,,,,,,,postgres db,,,43.0,,,,5299.99,,,,,,,2.0,1262.0,3,0.07,,,,
,,,,,,,,,postgres db,,,77.0,,,,799.99,,,,,,,1.0,1262.0,4,0.07,,,,
,,,,,,,,,postgres db,,,45.0,,,,869.99,,,,,,,1.0,1263.0,1,0.2,,,,
,,,,,,,,,postgres db,,,62.0,,,,3499.99,,,,,,,1.0,1263.0,2,0.05,,,,
,,,,,,,,,postgres db,,,19.0,,,,449.0,,,,,,,2.0,1263.0,3,0.1,,,,
,,,,,,,,,postgres db,,,101.0,,,,339.99,,,,,,,1.0,1264.0,1,0.07,,,,
,,,,,,,,,postgres db,,,77.0,,,,799.99,,,,,,,2.0,1264.0,2,0.07,,,,
,,,,,,,,,postgres db,,,29.0,,,,999.99,,,,,,,2.0,1264.0,3,0.2,,,,
,,,,,,,,,postgres db,,,52.0,,,,875.99,,,,,,,1.0,1264.0,4,0.05,,,,
,,,,,,,,,postgres db,,,41.0,,,,1469.99,,,,,,,2.0,1265.0,1,0.1,,,,
,,,,,,,,,postgres db,,,72.0,,,,619.99,,,,,,,2.0,1265.0,2,0.07,,,,
,,,,,,,,,postgres db,,,90.0,,,,209.99,,,,,,,1.0,1266.0,1,0.2,,,,
,,,,,,,,,postgres db,,,48.0,,,,1499.99,,,,,,,1.0,1266.0,2,0.2,,,,
,,,,,,,,,postgres db,,,45.0,,,,869.99,,,,,,,1.0,1267.0,1,0.1,,,,
,,,,,,,,,postgres db,,,27.0,,,,999.99,,,,,,,1.0,1267.0,2,0.07,,,,
,,,,,,,,,postgres db,,,108.0,,,,449.99,,,,,,,1.0,1267.0,3,0.2,,,,
,,,,,,,,,postgres db,,,95.0,,,,299.99,,,,,,,1.0,1267.0,4,0.05,,,,
,,,,,,,,,postgres db,,,68.0,,,,449.99,,,,,,,2.0,1268.0,1,0.07,,,,
,,,,,,,,,postgres db,,,87.0,,,,189.99,,,,,,,2.0,1268.0,2,0.07,,,,
,,,,,,,,,postgres db,,,59.0,,,,2599.99,,,,,,,2.0,1268.0,3,0.2,,,,
,,,,,,,,,postgres db,,,100.0,,,,489.99,,,,,,,1.0,1268.0,4,0.07,,,,
,,,,,,,,,postgres db,,,4.0,,,,2899.99,,,,,,,2.0,1269.0,1,0.2,,,,
,,,,,,,,,postgres db,,,7.0,,,,3999.99,,,,,,,1.0,1269.0,2,0.2,,,,
,,,,,,,,,postgres db,,,111.0,,,,470.99,,,,,,,1.0,1269.0,3,0.1,,,,
,,,,,,,,,postgres db,,,54.0,,,,3199.99,,,,,,,1.0,1270.0,1,0.2,,,,
,,,,,,,,,postgres db,,,25.0,,,,499.99,,,,,,,2.0,1271.0,1,0.1,,,,
,,,,,,,,,postgres db,,,50.0,,,,5999.99,,,,,,,2.0,1271.0,2,0.07,,,,
,,,,,,,,,postgres db,,,87.0,,,,189.99,,,,,,,2.0,1271.0,3,0.07,,,,
,,,,,,,,,postgres db,,,32.0,,,,469.99,,,,,,,2.0,1271.0,4,0.07,,,,
,,,,,,,,,postgres db,,,16.0,,,,599.99,,,,,,,2.0,1272.0,1,0.2,,,,
,,,,,,,,,postgres db,,,71.0,,,,416.99,,,,,,,2.0,1272.0,2,0.1,,,,
,,,,,,,,,postgres db,,,86.0,,,,149.99,,,,,,,1.0,1272.0,3,0.07,,,,
,,,,,,,,,postgres db,,,95.0,,,,299.99,,,,,,,2.0,1273.0,1,0.07,,,,
,,,,,,,,,postgres db,,,20.0,,,,599.99,,,,,,,1.0,1273.0,2,0.07,,,,
,,,,,,,,,postgres db,,,58.0,,,,4999.99,,,,,,,1.0,1273.0,3,0.2,,,,
,,,,,,,,,postgres db,,,81.0,,,,1099.99,,,,,,,1.0,1274.0,1,0.1,,,,
,,,,,,,,,postgres db,,,58.0,,,,4999.99,,,,,,,1.0,1275.0,1,0.07,,,,
,,,,,,,,,postgres db,,,30.0,,,,999.99,,,,,,,1.0,1275.0,2,0.1,,,,
,,,,,,,,,postgres db,,,18.0,,,,449.0,,,,,,,2.0,1276.0,1,0.2,,,,
,,,,,,,,,postgres db,,,58.0,,,,4999.99,,,,,,,1.0,1276.0,2,0.2,,,,
,,,,,,,,,postgres db,,,42.0,,,,2299.99,,,,,,,1.0,1276.0,3,0.05,,,,
,,,,,,,,,postgres db,,,24.0,,,,549.99,,,,,,,2.0,1276.0,4,0.2,,,,
,,,,,,,,,postgres db,,,78.0,,,,647.99,,,,,,,2.0,1276.0,5,0.2,,,,
,,,,,,,,,postgres db,,,56.0,,,,5499.99,,,,,,,2.0,1277.0,1,0.2,,,,
,,,,,,,,,postgres db,,,93.0,,,,209.99,,,,,,,2.0,1277.0,2,0.05,,,,
,,,,,,,,,postgres db,,,9.0,,,,2999.99,,,,,,,2.0,1277.0,3,0.1,,,,
,,,,,,,,,postgres db,,,4.0,,,,2899.99,,,,,,,1.0,1277.0,4,0.1,,,,
,,,,,,,,,postgres db,,,11.0,,,,1680.99,,,,,,,1.0,1277.0,5,0.2,,,,
,,,,,,,,,postgres db,,,103.0,,,,551.99,,,,,,,2.0,1278.0,1,0.1,,,,
,,,,,,,,,postgres db,,,32.0,,,,469.99,,,,,,,1.0,1278.0,2,0.1,,,,
,,,,,,,,,postgres db,,,9.0,,,,2999.99,,,,,,,2.0,1279.0,1,0.05,,,,
,,,,,,,,,postgres db,,,72.0,,,,619.99,,,,,,,2.0,1280.0,1,0.07,,,,
,,,,,,,,,postgres db,,,74.0,,,,439.99,,,,,,,1.0,1280.0,2,0.05,,,,
,,,,,,,,,postgres db,,,52.0,,,,875.99,,,,,,,1.0,1280.0,3,0.07,,,,
,,,,,,,,,postgres db,,,63.0,,,,3499.99,,,,,,,1.0,1280.0,4,0.2,,,,
,,,,,,,,,postgres db,,,36.0,,,,832.99,,,,,,,1.0,1281.0,1,0.05,,,,
,,,,,,,,,postgres db,,,49.0,,,,3499.99,,,,,,,2.0,1281.0,2,0.05,,,,
,,,,,,,,,postgres db,,,75.0,,,,599.99,,,,,,,1.0,1281.0,3,0.05,,,,
,,,,,,,,,postgres db,,,111.0,,,,470.99,,,,,,,1.0,1282.0,1,0.05,,,,
,,,,,,,,,postgres db,,,50.0,,,,5999.99,,,,,,,2.0,1282.0,2,0.2,,,,
,,,,,,,,,postgres db,,,61.0,,,,4999.99,,,,,,,2.0,1283.0,1,0.05,,,,
,,,,,,,,,postgres db,,,81.0,,,,1099.99,,,,,,,1.0,1283.0,2,0.2,,,,
,,,,,,,,,postgres db,,,7.0,,,,3999.99,,,,,,,1.0,1283.0,3,0.1,,,,
,,,,,,,,,postgres db,,,32.0,,,,469.99,,,,,,,1.0,1283.0,4,0.1,,,,
,,,,,,,,,postgres db,,,11.0,,,,1680.99,,,,,,,1.0,1283.0,5,0.2,,,,
,,,,,,,,,postgres db,,,101.0,,,,339.99,,,,,,,1.0,1284.0,1,0.07,,,,
,,,,,,,,,postgres db,,,8.0,,,,1799.99,,,,,,,1.0,1284.0,2,0.05,,,,
,,,,,,,,,postgres db,,,4.0,,,,2899.99,,,,,,,2.0,1284.0,3,0.05,,,,
,,,,,,,,,postgres db,,,78.0,,,,647.99,,,,,,,2.0,1285.0,1,0.07,,,,
,,,,,,,,,postgres db,,,93.0,,,,209.99,,,,,,,1.0,1285.0,2,0.1,,,,
,,,,,,,,,postgres db,,,69.0,,,,416.99,,,,,,,2.0,1285.0,3,0.2,,,,
,,,,,,,,,postgres db,,,6.0,,,,469.99,,,,,,,1.0,1285.0,4,0.1,,,,
,,,,,,,,,postgres db,,,109.0,,,,416.99,,,,,,,2.0,1286.0,1,0.2,,,,
,,,,,,,,,postgres db,,,81.0,,,,1099.99,,,,,,,2.0,1286.0,2,0.07,,,,
,,,,,,,,,postgres db,,,87.0,,,,189.99,,,,,,,1.0,1286.0,3,0.07,,,,
,,,,,,,,,postgres db,,,27.0,,,,999.99,,,,,,,2.0,1287.0,1,0.2,,,,
,,,,,,,,,postgres db,,,62.0,,,,3499.99,,,,,,,2.0,1287.0,2,0.1,,,,
,,,,,,,,,postgres db,,,103.0,,,,551.99,,,,,,,1.0,1287.0,3,0.1,,,,
,,,,,,,,,postgres db,,,100.0,,,,489.99,,,,,,,2.0,1287.0,4,0.05,,,,
,,,,,,,,,postgres db,,,73.0,,,,749.99,,,,,,,1.0,1288.0,1,0.2,,,,
,,,,,,,,,postgres db,,,64.0,,,,489.99,,,,,,,2.0,1288.0,2,0.2,,,,
,,,,,,,,,postgres db,,,62.0,,,,3499.99,,,,,,,2.0,1288.0,3,0.1,,,,
,,,,,,,,,postgres db,,,17.0,,,,429.0,,,,,,,2.0,1288.0,4,0.07,,,,
,,,,,,,,,postgres db,,,89.0,,,,209.99,,,,,,,1.0,1289.0,1,0.05,,,,
,,,,,,,,,postgres db,,,3.0,,,,999.99,,,,,,,1.0,1289.0,2,0.1,,,,
,,,,,,,,,postgres db,,,75.0,,,,599.99,,,,,,,2.0,1290.0,1,0.05,,,,
,,,,,,,,,postgres db,,,36.0,,,,832.99,,,,,,,1.0,1290.0,2,0.05,,,,
,,,,,,,,,postgres db,,,92.0,,,,209.99,,,,,,,2.0,1290.0,3,0.1,,,,
,,,,,,,,,postgres db,,,57.0,,,,1999.99,,,,,,,1.0,1291.0,1,0.1,,,,
,,,,,,,,,postgres db,,,58.0,,,,4999.99,,,,,,,2.0,1291.0,2,0.05,,,,
,,,,,,,,,postgres db,,,70.0,,,,659.99,,,,,,,1.0,1292.0,1,0.07,,,,
,,,,,,,,,postgres db,,,88.0,,,,189.99,,,,,,,2.0,1293.0,1,0.1,,,,
,,,,,,,,,postgres db,,,74.0,,,,439.99,,,,,,,2.0,1293.0,2,0.05,,,,
,,,,,,,,,postgres db,,,38.0,,,,549.99,,,,,,,2.0,1293.0,3,0.07,,,,
,,,,,,,,,postgres db,,,95.0,,,,299.99,,,,,,,2.0,1294.0,1,0.05,,,,
,,,,,,,,,postgres db,,,44.0,,,,539.99,,,,,,,1.0,1294.0,2,0.05,,,,
,,,,,,,,,postgres db,,,5.0,,,,1320.99,,,,,,,2.0,1295.0,1,0.2,,,,
,,,,,,,,,postgres db,,,61.0,,,,4999.99,,,,,,,1.0,1295.0,2,0.2,,,,
,,,,,,,,,postgres db,,,52.0,,,,875.99,,,,,,,1.0,1295.0,3,0.05,,,,
,,,,,,,,,postgres db,,,25.0,,,,499.99,,,,,,,2.0,1296.0,1,0.05,,,,
,,,,,,,,,postgres db,,,90.0,,,,209.99,,,,,,,1.0,1296.0,2,0.1,,,,
,,,,,,,,,postgres db,,,16.0,,,,599.99,,,,,,,1.0,1296.0,3,0.05,,,,
,,,,,,,,,postgres db,,,2.0,,,,749.99,,,,,,,2.0,1296.0,4,0.1,,,,
,,,,,,,,,postgres db,,,104.0,,,,481.99,,,,,,,2.0,1297.0,1,0.07,,,,
,,,,,,,,,postgres db,,,43.0,,,,5299.99,,,,,,,1.0,1297.0,2,0.05,,,,
,,,,,,,,,postgres db,,,51.0,,,,6499.99,,,,,,,2.0,1297.0,3,0.05,,,,
,,,,,,,,,postgres db,,,59.0,,,,2599.99,,,,,,,1.0,1298.0,1,0.05,,,,
,,,,,,,,,postgres db,,,110.0,,,,470.99,,,,,,,2.0,1298.0,2,0.07,,,,
,,,,,,,,,postgres db,,,14.0,,,,269.99,,,,,,,2.0,1299.0,1,0.1,,,,
,,,,,,,,,postgres db,,,101.0,,,,339.99,,,,,,,1.0,1299.0,2,0.05,,,,
,,,,,,,,,postgres db,,,75.0,,,,599.99,,,,,,,1.0,1299.0,3,0.05,,,,
,,,,,,,,,postgres db,,,52.0,,,,875.99,,,,,,,2.0,1299.0,4,0.2,,,,
,,,,,,,,,postgres db,,,101.0,,,,339.99,,,,,,,2.0,1300.0,1,0.07,,,,
,,,,,,,,,postgres db,,,58.0,,,,4999.99,,,,,,,2.0,1300.0,2,0.05,,,,
,,,,,,,,,postgres db,,,45.0,,,,869.99,,,,,,,2.0,1301.0,1,0.2,,,,
,,,,,,,,,postgres db,,,105.0,,,,533.99,,,,,,,2.0,1301.0,2,0.1,,,,
,,,,,,,,,postgres db,,,8.0,,,,1799.99,,,,,,,1.0,1301.0,3,0.2,,,,
,,,,,,,,,postgres db,,,38.0,,,,549.99,,,,,,,1.0,1302.0,1,0.05,,,,
,,,,,,,,,postgres db,,,20.0,,,,599.99,,,,,,,2.0,1302.0,2,0.1,,,,
,,,,,,,,,postgres db,,,56.0,,,,5499.99,,,,,,,2.0,1302.0,3,0.07,,,,
,,,,,,,,,postgres db,,,96.0,,,,349.99,,,,,,,1.0,1303.0,1,0.1,,,,
,,,,,,,,,postgres db,,,63.0,,,,3499.99,,,,,,,2.0,1303.0,2,0.2,,,,
,,,,,,,,,postgres db,,,108.0,,,,449.99,,,,,,,1.0,1303.0,3,0.1,,,,
,,,,,,,,,postgres db,,,73.0,,,,749.99,,,,,,,1.0,1303.0,4,0.1,,,,
,,,,,,,,,postgres db,,,24.0,,,,549.99,,,,,,,2.0,1303.0,5,0.1,,,,
,,,,,,,,,postgres db,,,80.0,,,,761.99,,,,,,,1.0,1304.0,1,0.05,,,,
,,,,,,,,,postgres db,,,99.0,,,,299.99,,,,,,,2.0,1304.0,2,0.05,,,,
,,,,,,,,,postgres db,,,102.0,,,,489.99,,,,,,,1.0,1304.0,3,0.2,,,,
,,,,,,,,,postgres db,,,17.0,,,,429.0,,,,,,,1.0,1304.0,4,0.05,,,,
,,,,,,,,,postgres db,,,85.0,,,,329.99,,,,,,,1.0,1305.0,1,0.2,,,,
,,,,,,,,,postgres db,,,9.0,,,,2999.99,,,,,,,1.0,1305.0,2,0.07,,,,
,,,,,,,,,postgres db,,,11.0,,,,1680.99,,,,,,,1.0,1305.0,3,0.05,,,,
,,,,,,,,,postgres db,,,91.0,,,,349.99,,,,,,,2.0,1305.0,4,0.05,,,,
,,,,,,,,,postgres db,,,103.0,,,,551.99,,,,,,,2.0,1306.0,1,0.05,,,,
,,,,,,,,,postgres db,,,81.0,,,,1099.99,,,,,,,2.0,1306.0,2,0.07,,,,
,,,,,,,,,postgres db,,,45.0,,,,869.99,,,,,,,1.0,1306.0,3,0.2,,,,
,,,,,,,,,postgres db,,,42.0,,,,2299.99,,,,,,,1.0,1306.0,4,0.2,,,,
,,,,,,,,,postgres db,,,9.0,,,,2999.99,,,,,,,2.0,1306.0,5,0.07,,,,
,,,,,,,,,postgres db,,,96.0,,,,349.99,,,,,,,2.0,1307.0,1,0.07,,,,
,,,,,,,,,postgres db,,,53.0,,,,749.99,,,,,,,2.0,1307.0,2,0.2,,,,
,,,,,,,,,postgres db,,,69.0,,,,416.99,,,,,,,2.0,1307.0,3,0.2,,,,
,,,,,,,,,postgres db,,,54.0,,,,3199.99,,,,,,,1.0,1308.0,1,0.05,,,,
,,,,,,,,,postgres db,,,69.0,,,,416.99,,,,,,,1.0,1308.0,2,0.2,,,,
,,,,,,,,,postgres db,,,14.0,,,,269.99,,,,,,,2.0,1308.0,3,0.07,,,,
,,,,,,,,,postgres db,,,56.0,,,,5499.99,,,,,,,1.0,1308.0,4,0.2,,,,
,,,,,,,,,postgres db,,,32.0,,,,469.99,,,,,,,1.0,1308.0,5,0.07,,,,
,,,,,,,,,postgres db,,,65.0,,,,346.99,,,,,,,1.0,1309.0,1,0.05,,,,
,,,,,,,,,postgres db,,,87.0,,,,189.99,,,,,,,2.0,1309.0,2,0.2,,,,
,,,,,,,,,postgres db,,,59.0,,,,2599.99,,,,,,,1.0,1310.0,1,0.2,,,,
,,,,,,,,,postgres db,,,77.0,,,,799.99,,,,,,,2.0,1310.0,2,0.2,,,,
,,,,,,,,,postgres db,,,11.0,,,,1680.99,,,,,,,2.0,1310.0,3,0.1,,,,
,,,,,,,,,postgres db,,,54.0,,,,3199.99,,,,,,,1.0,1310.0,4,0.2,,,,
,,,,,,,,,postgres db,,,69.0,,,,416.99,,,,,,,1.0,1311.0,1,0.1,,,,
,,,,,,,,,postgres db,,,45.0,,,,869.99,,,,,,,2.0,1311.0,2,0.07,,,,
,,,,,,,,,postgres db,,,27.0,,,,999.99,,,,,,,2.0,1311.0,3,0.1,,,,
,,,,,,,,,postgres db,,,42.0,,,,2299.99,,,,,,,1.0,1311.0,4,0.1,,,,
,,,,,,,,,postgres db,,,67.0,,,,250.99,,,,,,,2.0,1312.0,1,0.05,,,,
,,,,,,,,,postgres db,,,14.0,,,,269.99,,,,,,,1.0,1312.0,2,0.2,,,,
,,,,,,,,,postgres db,,,20.0,,,,599.99,,,,,,,1.0,1312.0,3,0.07,,,,
,,,,,,,,,postgres db,,,75.0,,,,599.99,,,,,,,1.0,1313.0,1,0.2,,,,
,,,,,,,,,postgres db,,,33.0,,,,469.99,,,,,,,1.0,1313.0,2,0.2,,,,
,,,,,,,,,postgres db,,,69.0,,,,416.99,,,,,,,1.0,1313.0,3,0.07,,,,
,,,,,,,,,postgres db,,,52.0,,,,875.99,,,,,,,1.0,1314.0,1,0.07,,,,
,,,,,,,,,postgres db,,,72.0,,,,619.99,,,,,,,2.0,1314.0,2,0.05,,,,
,,,,,,,,,postgres db,,,94.0,,,,249.99,,,,,,,1.0,1314.0,3,0.1,,,,
,,,,,,,,,postgres db,,,104.0,,,,481.99,,,,,,,2.0,1315.0,1,0.07,,,,
,,,,,,,,,postgres db,,,41.0,,,,1469.99,,,,,,,1.0,1315.0,2,0.05,,,,
,,,,,,,,,postgres db,,,24.0,,,,549.99,,,,,,,1.0,1315.0,3,0.1,,,,
,,,,,,,,,postgres db,,,26.0,,,,599.99,,,,,,,1.0,1315.0,4,0.07,,,,
,,,,,,,,,postgres db,,,16.0,,,,599.99,,,,,,,2.0,1315.0,5,0.2,,,,
,,,,,,,,,postgres db,,,76.0,,,,299.99,,,,,,,2.0,1316.0,1,0.1,,,,
,,,,,,,,,postgres db,,,90.0,,,,209.99,,,,,,,1.0,1316.0,2,0.1,,,,
,,,,,,,,,postgres db,,,82.0,,,,659.99,,,,,,,1.0,1317.0,1,0.1,,,,
,,,,,,,,,postgres db,,,82.0,,,,659.99,,,,,,,2.0,1318.0,1,0.2,,,,
,,,,,,,,,postgres db,,,62.0,,,,3499.99,,,,,,,2.0,1318.0,2,0.2,,,,
,,,,,,,,,postgres db,,,111.0,,,,470.99,,,,,,,1.0,1318.0,3,0.2,,,,
,,,,,,,,,postgres db,,,92.0,,,,209.99,,,,,,,1.0,1318.0,4,0.07,,,,
,,,,,,,,,postgres db,,,75.0,,,,599.99,,,,,,,1.0,1319.0,1,0.07,,,,
,,,,,,,,,postgres db,,,91.0,,,,349.99,,,,,,,1.0,1319.0,2,0.2,,,,
,,,,,,,,,postgres db,,,104.0,,,,481.99,,,,,,,1.0,1320.0,1,0.1,,,,
,,,,,,,,,postgres db,,,93.0,,,,209.99,,,,,,,1.0,1320.0,2,0.05,,,,
,,,,,,,,,postgres db,,,99.0,,,,299.99,,,,,,,2.0,1320.0,3,0.2,,,,
,,,,,,,,,postgres db,,,34.0,,,,469.99,,,,,,,1.0,1321.0,1,0.1,,,,
,,,,,,,,,postgres db,,,107.0,,,,416.99,,,,,,,1.0,1321.0,2,0.1,,,,
,,,,,,,,,postgres db,,,11.0,,,,1680.99,,,,,,,2.0,1321.0,3,0.1,,,,
,,,,,,,,,postgres db,,,28.0,,,,2499.99,,,,,,,2.0,1322.0,1,0.05,,,,
,,,,,,,,,postgres db,,,104.0,,,,481.99,,,,,,,2.0,1322.0,2,0.05,,,,
,,,,,,,,,postgres db,,,27.0,,,,999.99,,,,,,,2.0,1323.0,1,0.07,,,,
,,,,,,,,,postgres db,,,20.0,,,,599.99,,,,,,,1.0,1323.0,2,0.05,,,,
,,,,,,,,,postgres db,,,70.0,,,,659.99,,,,,,,1.0,1323.0,3,0.05,,,,
,,,,,,,,,postgres db,,,66.0,,,,250.99,,,,,,,1.0,1324.0,1,0.1,,,,
,,,,,,,,,postgres db,,,120.0,,,,2499.99,,,,,,,2.0,1324.0,2,0.2,,,,
,,,,,,,,,postgres db,,,235.0,,,,899.99,,,,,,,1.0,1324.0,3,0.1,,,,
,,,,,,,,,postgres db,,,3.0,,,,999.99,,,,,,,1.0,1324.0,4,0.2,,,,
,,,,,,,,,postgres db,,,139.0,,,,2999.99,,,,,,,1.0,1325.0,1,0.05,,,,
,,,,,,,,,postgres db,,,257.0,,,,899.99,,,,,,,1.0,1325.0,2,0.05,,,,
,,,,,,,,,postgres db,,,209.0,,,,2999.99,,,,,,,1.0,1325.0,3,0.1,,,,
,,,,,,,,,postgres db,,,28.0,,,,2499.99,,,,,,,1.0,1325.0,4,0.07,,,,
,,,,,,,,,postgres db,,,190.0,,,,2799.99,,,,,,,2.0,1326.0,1,0.07,,,,
,,,,,,,,,postgres db,,,269.0,,,,199.99,,,,,,,2.0,1326.0,2,0.07,,,,
,,,,,,,,,postgres db,,,151.0,,,,1549.99,,,,,,,2.0,1327.0,1,0.07,,,,
,,,,,,,,,postgres db,,,235.0,,,,899.99,,,,,,,2.0,1327.0,2,0.1,,,,
,,,,,,,,,postgres db,,,48.0,,,,1499.99,,,,,,,2.0,1327.0,3,0.1,,,,
,,,,,,,,,postgres db,,,180.0,,,,919.99,,,,,,,1.0,1327.0,4,0.2,,,,
,,,,,,,,,postgres db,,,241.0,,,,749.99,,,,,,,1.0,1328.0,1,0.07,,,,
,,,,,,,,,postgres db,,,129.0,,,,919.99,,,,,,,2.0,1328.0,2,0.1,,,,
,,,,,,,,,postgres db,,,228.0,,,,319.99,,,,,,,1.0,1328.0,3,0.07,,,,
,,,,,,,,,postgres db,,,311.0,,,,749.99,,,,,,,1.0,1328.0,4,0.1,,,,
,,,,,,,,,postgres db,,,247.0,,,,599.99,,,,,,,1.0,1328.0,5,0.1,,,,
,,,,,,,,,postgres db,,,143.0,,,,1099.99,,,,,,,1.0,1329.0,1,0.07,,,,
,,,,,,,,,postgres db,,,107.0,,,,416.99,,,,,,,1.0,1329.0,2,0.05,,,,
,,,,,,,,,postgres db,,,55.0,,,,2699.99,,,,,,,1.0,1329.0,3,0.07,,,,
,,,,,,,,,postgres db,,,283.0,,,,319.99,,,,,,,2.0,1329.0,4,0.2,,,,
,,,,,,,,,postgres db,,,13.0,,,,269.99,,,,,,,1.0,1329.0,5,0.1,,,,
,,,,,,,,,postgres db,,,232.0,,,,479.99,,,,,,,1.0,1330.0,1,0.2,,,,
,,,,,,,,,postgres db,,,243.0,,,,679.99,,,,,,,2.0,1330.0,2,0.05,,,,
,,,,,,,,,postgres db,,,230.0,,,,429.99,,,,,,,2.0,1330.0,3,0.2,,,,
,,,,,,,,,postgres db,,,102.0,,,,489.99,,,,,,,2.0,1330.0,4,0.05,,,,
,,,,,,,,,postgres db,,,282.0,,,,279.99,,,,,,,1.0,1330.0,5,0.1,,,,
,,,,,,,,,postgres db,,,253.0,,,,2599.99,,,,,,,1.0,1331.0,1,0.05,,,,
,,,,,,,,,postgres db,,,290.0,,,,369.99,,,,,,,1.0,1331.0,2,0.05,,,,
,,,,,,,,,postgres db,,,145.0,,,,1799.99,,,,,,,2.0,1331.0,3,0.1,,,,
,,,,,,,,,postgres db,,,300.0,,,,799.99,,,,,,,1.0,1331.0,4,0.2,,,,
,,,,,,,,,postgres db,,,296.0,,,,369.99,,,,,,,1.0,1332.0,1,0.2,,,,
,,,,,,,,,postgres db,,,93.0,,,,209.99,,,,,,,2.0,1332.0,2,0.05,,,,
,,,,,,,,,postgres db,,,179.0,,,,919.99,,,,,,,2.0,1332.0,3,0.07,,,,
,,,,,,,,,postgres db,,,298.0,,,,279.99,,,,,,,1.0,1332.0,4,0.1,,,,
,,,,,,,,,postgres db,,,205.0,,,,4999.99,,,,,,,2.0,1333.0,1,0.05,,,,
,,,,,,,,,postgres db,,,304.0,,,,679.99,,,,,,,2.0,1333.0,2,0.1,,,,
,,,,,,,,,postgres db,,,99.0,,,,299.99,,,,,,,2.0,1333.0,3,0.1,,,,
,,,,,,,,,postgres db,,,12.0,,,,549.99,,,,,,,1.0,1333.0,4,0.05,,,,
,,,,,,,,,postgres db,,,78.0,,,,647.99,,,,,,,1.0,1333.0,5,0.1,,,,
,,,,,,,,,postgres db,,,203.0,,,,4999.99,,,,,,,2.0,1334.0,1,0.05,,,,
,,,,,,,,,postgres db,,,160.0,,,,4499.99,,,,,,,2.0,1334.0,2,0.07,,,,
,,,,,,,,,postgres db,,,84.0,,,,109.99,,,,,,,2.0,1334.0,3,0.1,,,,
,,,,,,,,,postgres db,,,13.0,,,,269.99,,,,,,,1.0,1334.0,4,0.05,,,,
,,,,,,,,,postgres db,,,42.0,,,,2299.99,,,,,,,1.0,1334.0,5,0.05,,,,
,,,,,,,,,postgres db,,,138.0,,,,2249.99,,,,,,,2.0,1335.0,1,0.05,,,,
,,,,,,,,,postgres db,,,29.0,,,,999.99,,,,,,,2.0,1336.0,1,0.2,,,,
